Timestamp,EAR,MAR,State
2025-04-13 15:07:03.418141,7.197562871625099,0.054558294587074146,Alert
2025-04-13 15:07:03.533867,7.223603992646778,0.04463284742551329,Alert
2025-04-13 15:07:03.547998,7.122292283875357,0.05447497575003631,Alert
2025-04-13 15:07:03.580259,7.058426069138012,0.06227118029621125,Alert
2025-04-13 15:07:03.586769,6.964205083544373,0.057960805503695575,Alert
2025-04-13 15:07:03.657753,6.807944065859239,0.05408363317128833,Alert
2025-04-13 15:07:03.676389,6.872667575064382,0.047771584500627254,Alert
2025-04-13 15:07:03.703780,7.260503816915984,0.045796985428719586,Alert
2025-04-13 15:07:03.719458,7.165264474229861,0.045988296007704585,Alert
2025-04-13 15:07:03.759682,7.277641147545828,0.04008523415213525,Alert
2025-04-13 15:07:03.800555,7.1744176079749415,0.044952401551589784,Alert
2025-04-13 15:07:03.832266,6.881117202446908,0.04892338794998576,Alert
2025-04-13 15:07:03.896577,6.313205001191161,0.04876239914839385,Alert
2025-04-13 15:07:03.911476,5.976317781936253,0.04372848925716119,Alert
2025-04-13 15:07:03.965882,4.068945821003277,0.0434209496378044,Drowsy
2025-04-13 15:07:04.000666,4.542146903564975,0.04876854663710266,Alert
2025-04-13 15:07:04.041674,5.4454910535962515,0.05059283773980574,Alert
2025-04-13 15:07:04.075603,6.8674016255429,0.051999646835627224,Alert
2025-04-13 15:07:04.100762,7.041098435939251,0.04774121469448796,Alert
2025-04-13 15:07:04.143724,7.154526063236728,0.039997851209348734,Alert
2025-04-13 15:07:04.180082,7.389229271022829,0.03914563117856412,Alert
2025-04-13 15:07:04.214512,7.404756199478918,0.036190226135694725,Alert
2025-04-13 15:07:04.234659,7.513904493162871,0.040618056588801126,Alert
2025-04-13 15:07:04.272840,7.53879096244836,0.04015036300368739,Alert
2025-04-13 15:07:04.287956,7.612090247184392,0.04087431286894379,Alert
2025-04-13 15:07:04.300626,7.436045899273539,0.0417289545524859,Alert
2025-04-13 15:07:04.327065,7.414113857261334,0.03994784031185454,Alert
2025-04-13 15:07:04.363632,7.381965747758296,0.037898158645795994,Alert
2025-04-13 15:07:04.407874,7.294302103546709,0.036176880200707646,Alert
2025-04-13 15:07:04.441396,7.430599877607445,0.04274322861594917,Alert
2025-04-13 15:07:04.507780,7.368077333381198,0.043255648590963716,Alert
2025-04-13 15:07:04.525713,7.029994454756414,0.0444041280783997,Alert
2025-04-13 15:07:04.537185,6.82978444772831,0.030328763401471233,Alert
2025-04-13 15:07:04.567434,6.912130158132905,0.031131488744115574,Alert
2025-04-13 15:07:04.598902,6.765476199137381,0.03736657560522028,Alert
2025-04-13 15:07:04.630876,6.757652154716207,0.03412007562723921,Alert
2025-04-13 15:07:04.664484,6.980530849763673,0.03514446003918155,Alert
2025-04-13 15:07:04.763413,7.231473653589158,0.03562759758655599,Alert
2025-04-13 15:07:04.778368,7.5547584655987325,0.03863915405766505,Alert
2025-04-13 15:07:04.796444,7.645622044743291,0.041802216959515456,Alert
2025-04-13 15:07:04.816424,8.130060039372813,0.039192394361276285,Alert
2025-04-13 15:07:04.839487,8.18084572662534,0.0376231973140617,Alert
2025-04-13 15:07:04.874298,8.300544447238298,0.039512824265163296,Alert
2025-04-13 15:07:04.904814,8.316261546799879,0.04056407767152099,Alert
2025-04-13 15:07:04.964596,8.226545253876449,0.04136237558764478,Alert
2025-04-13 15:07:04.983078,8.089199779580252,0.04528048519922079,Alert
2025-04-13 15:07:05.000023,8.02557330951111,0.04348545955243297,Alert
