Timestamp,EAR,MAR,State
2025-04-15 10:38:44.409500,8.960869590892333,0.044363937826824455,Alert
2025-04-15 10:38:44.495150,8.949596124936608,0.04507139120600498,Alert
2025-04-15 10:38:44.510740,8.686230072031778,0.04604869822943252,Alert
2025-04-15 10:38:44.601558,8.938493337963838,0.04702692556587526,Alert
2025-04-15 10:38:44.614811,8.677678045940908,0.04869393290370453,Alert
2025-04-15 10:38:44.634601,8.892749439438415,0.049241155413595125,Alert
2025-04-15 10:38:44.673345,8.669882266079462,0.04985534354029277,Alert
2025-04-15 10:38:44.697157,8.732364324582802,0.048501837304158246,Alert
2025-04-15 10:38:44.712505,8.665733572895098,0.04909895372819362,Alert
2025-04-15 10:38:44.784636,8.738502400813488,0.05367296322883538,Alert
2025-04-15 10:38:44.801818,8.67500126627715,0.05509643415084524,Alert
2025-04-15 10:38:44.817257,8.723236227704616,0.05389159433387985,Alert
2025-04-15 10:38:44.882660,8.928942279666218,0.05472388064530085,Alert
2025-04-15 10:38:44.897877,8.979644507237808,0.05460875087569595,Alert
2025-04-15 10:38:44.913446,8.928990010989612,0.05495433871540564,Alert
2025-04-15 10:38:44.977952,8.849921137000642,0.048383235864483704,Alert
2025-04-15 10:38:44.993820,8.85204514424939,0.04872856460102405,Alert
2025-04-15 10:38:45.009781,8.892066224299933,0.049580817327757425,Alert
2025-04-15 10:38:45.091207,8.754459643871341,0.05509714714400777,Alert
2025-04-15 10:38:45.106573,8.791986917074455,0.0547111334080986,Alert
2025-04-15 10:38:45.127153,8.791072224260734,0.05479713482059291,Alert
2025-04-15 10:38:45.193564,8.763104463915655,0.056149346408751785,Alert
2025-04-15 10:38:45.219420,8.738499970060346,0.056730565107603215,Alert
2025-04-15 10:38:45.241872,8.715693132063954,0.05509862827102774,Alert
2025-04-15 10:38:45.304608,8.733796127399128,0.05034914885982987,Alert
2025-04-15 10:38:45.322053,8.761064055222487,0.049860251402891194,Alert
2025-04-15 10:38:45.338970,8.785028411847264,0.050854827989685346,Alert
2025-04-15 10:38:45.395163,8.68838446791985,0.05131411943242569,Alert
2025-04-15 10:38:45.408839,8.71589158588339,0.05068826028293246,Alert
2025-04-15 10:38:45.421013,8.744633032094983,0.05099985879136199,Alert
2025-04-15 10:38:45.489658,6.656716653627658,0.04634143639596927,Alert
2025-04-15 10:38:45.509330,6.781081570493941,0.04392706649518084,Alert
2025-04-15 10:38:45.532484,6.807426207297326,0.04643074183282819,Alert
2025-04-15 10:38:45.579985,5.534415943249373,0.03805226409926617,Drowsy
2025-04-15 10:38:45.588373,5.502467506359601,0.03447794263752645,Drowsy
2025-04-15 10:38:45.621904,5.624666683127675,0.03626539964345296,Drowsy
2025-04-15 10:38:45.697047,6.894047088271004,0.03903669973282107,Alert
2025-04-15 10:38:45.712830,7.057389571469886,0.04489143977215477,Alert
2025-04-15 10:38:45.729759,7.197105029870103,0.04650733457842808,Alert
2025-04-15 10:38:45.807462,7.988333878917938,0.05203546410173945,Alert
2025-04-15 10:38:45.825171,7.896143406924923,0.054754593431305995,Alert
2025-04-15 10:38:45.840027,7.91004249064693,0.05344681110783421,Alert
2025-04-15 10:38:45.888996,8.300363117650878,0.05347052930999112,Alert
2025-04-15 10:38:45.902264,8.240077260968587,0.05503792142250181,Alert
2025-04-15 10:38:45.916917,8.238576605403729,0.053181769003516954,Alert
2025-04-15 10:38:46.014921,8.533505021189146,0.05555499910528254,Alert
2025-04-15 10:38:46.030004,8.435564895814917,0.05519625260706414,Alert
2025-04-15 10:38:46.043426,8.366670530627436,0.05464469368120453,Alert
2025-04-15 10:38:46.096173,8.412144044231976,0.05221737655721317,Alert
2025-04-15 10:38:46.120101,8.394214468408103,0.051369919298382326,Alert
2025-04-15 10:38:46.147519,8.37928666522262,0.05199954469752864,Alert
2025-04-15 10:38:46.192943,8.219902072406605,0.047597362854048676,Alert
2025-04-15 10:38:46.207321,8.204790340813808,0.0479930503085854,Alert
2025-04-15 10:38:46.225838,8.219865544396487,0.04801712762086924,Alert
2025-04-15 10:38:46.288246,7.847545094963893,0.047279618572256515,Alert
2025-04-15 10:38:46.305913,7.908659097806158,0.04658226824621824,Alert
2025-04-15 10:38:46.321799,7.958885246837044,0.04781922479530049,Alert
2025-04-15 10:38:46.405232,7.13926567447011,0.044668264338228285,Alert
2025-04-15 10:38:46.419352,7.287768530169647,0.04156880957638333,Alert
2025-04-15 10:38:46.436215,7.307838721618049,0.04434580153176798,Alert
2025-04-15 10:38:46.502783,7.3476267830065005,0.04267518590563561,Alert
2025-04-15 10:38:46.517358,7.187343090441704,0.049795965271475014,Alert
2025-04-15 10:38:46.535718,7.2364169200295665,0.04704271980624245,Alert
2025-04-15 10:38:46.596284,7.1709365889290755,0.051683124171422255,Alert
2025-04-15 10:38:46.609910,7.230257398210189,0.0480190327944557,Alert
